date	title	hostname	category	djia_close	sp_close
2014-03-10	'titanfall' launches tuesday, microsoft hopes for boost in xbox sales	www.upi.com	t	16418.679688	1877.170044
2014-03-10	xbox one 'titanfall' bundle and uk price drop hopes to shoot down ps4	www.classicalite.com	t	16418.679688	1877.170044
2014-03-10	titanfall to launch at 792p on xbox one	gamesided.com	t	16418.679688	1877.170044
2014-03-10	xbox one may still get 1080p titanfall in post-release patch	hothardware.com	t	16418.679688	1877.170044
2014-03-10	microsoft: titanfall could be a game changer for xbox one	www.neoseeker.com	t	16418.679688	1877.170044
2014-03-10	titanfall midnight release locations: gamestop, best buy and more offering  	www.idigitaltimes.com	t	16418.679688	1877.170044
2014-03-10	titanfall runs at 792p resolution on xbox one -- and it may get a postlaunch  	venturebeat.com	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one launch: microsoft releases critically acclaimed first-person  	www.latinpost.com	t	16418.679688	1877.170044
2014-03-10	titanfall launching at 792p for xbox one, resolution likely to increase	www.neoseeker.com	t	16418.679688	1877.170044
2014-03-10	titanfall will increase resolution post launch	www.cinelinx.com	t	16418.679688	1877.170044
2014-03-10	titanfall ships at 792p on xbox one, post-release resolution 'likely to increase'	www.joystiq.com	t	16418.679688	1877.170044
2014-03-10	titanfall wallpapers for your windows phone	winsource.com	t	16418.679688	1877.170044
2014-03-10	standby for titanfall: we talk with respawn ceo vince zampella	www.popularmechanics.com	t	16418.679688	1877.170044
2014-03-10	microsoft xbox one titanfall another non-1080p title	www.valuewalk.com	t	16418.679688	1877.170044
2014-03-10	microsoft's walt whitman store girds for titanfall landing	www.newsday.com	t	16418.679688	1877.170044
2014-03-10	toys r us is offering 50 off a game with purchase of titanfall	www.justpushstart.com	t	16418.679688	1877.170044
2014-03-10	titanfall is officially 792p on xbox one, not 900p	www.cinemablend.com	t	16418.679688	1877.170044
2014-03-10	titanfall review in progress	www.pcgamer.com	t	16418.679688	1877.170044
2014-03-10	titanfall takes aim at the cloud: 'we've really let the designers go crazy'	www.theguardian.com	t	16418.679688	1877.170044
2014-03-10	titanfall: xbox one resolution confirmed to be 792p, is 'likely' to be increased  	www.vg247.com	t	16418.679688	1877.170044
2014-03-10	gamers get their hands on long-awaited 'titanfall'	www.usatoday.com	t	16418.679688	1877.170044
2014-03-10	titanfall to thunder into game stores monday night	www.technewsworld.com	t	16418.679688	1877.170044
2014-03-10	titanfall doesn't display at 1080p	www.newgamernation.com	t	16418.679688	1877.170044
2014-03-10	titanfall tuesday release means great deal on xbox one, find out when you  	www.latinopost.com	t	16418.679688	1877.170044
2014-03-10	the launch of 'titanfall' will push the xbox one to its limits	bgr.com	t	16418.679688	1877.170044
2014-03-10	insider claims titanfall has already helped sell 1 million xbox one consoles	bgr.com	t	16418.679688	1877.170044
2014-03-10	titanfall review xbox one  360  pc	www.pastemagazine.com	t	16418.679688	1877.170044
2014-03-10	watch us play titanfall for xbox one poorly right here update: and it's over	www.engadget.com	t	16418.679688	1877.170044
2014-03-10	can microsoft's 'titanfall' raise xbox one sales?	wallstcheatsheet.com	t	16418.679688	1877.170044
2014-03-10	titanfall getting live-action content?	www.gamespot.com	t	16418.679688	1877.170044
2014-03-10	xbox one titanfall bundle price drops to 474.99	global.christianpost.com	t	16418.679688	1877.170044
2014-03-10	titanfall on xbox one: frame-rate is uneven, struggles a lot even at 792p  	www.gamepur.com	t	16418.679688	1877.170044
2014-03-10	review round up - titanfall on xbox one and pc	www.gamenguide.com	t	16418.679688	1877.170044
2014-03-10	news snatch titanfall special: release times, resolutions and rankings	www.thesixthaxis.com	t	16418.679688	1877.170044
2014-03-10	where's our titanfall review?	guide2derby.com	t	16418.679688	1877.170044
2014-03-10	respawn launches site teasing original titanfall story content	www.gamefront.com	t	16418.679688	1877.170044
2014-03-10	titanfall is likely to see a resolution bump post-release on xbox one	www.gametrailers.com	t	16418.679688	1877.170044
2014-03-10	microsoft's xbox is on its last life	www.bloombergview.com	t	16418.679688	1877.170044
2014-03-10	respawn: patch to increase xbox one titanfall's 792p resolution likely	arstechnica.com	t	16418.679688	1877.170044
2014-03-10	respawn's titanfall set for launch	www.socaltech.com	t	16418.679688	1877.170044
2014-03-10	titanfall - review roundup, price, download  dlc, xbox one, pc spec  	www.expertreviews.co.uk	t	16418.679688	1877.170044
2014-03-10	respawn considering patching 1080p support into xbox one titanfall	www.videogamer.com	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one resolution update isn't ready at release	www.slashgear.com	t	16418.679688	1877.170044
2014-03-10	next-gen starts tomorrow with titanfall launch	www.newsledge.com	t	16418.679688	1877.170044
2014-03-10	titanfall on xbox one likely to get improved resolution after launch	thekoalition.com	t	16418.679688	1877.170044
2014-03-10	'titanfall' release date nears: twitter predicts it will outsell 'battlefield 4', will  	www.ibtimes.com	t	16418.679688	1877.170044
2014-03-10	buy titanfall and 12 month xbox live membership at target and save 30	www.justpushstart.com	t	16418.679688	1877.170044
2014-03-10	titanfall launch party - toronto	www.gamefocus.ca	t	16418.679688	1877.170044
2014-03-10	insider: microsoft can't and won't sell xbox one without kinect in the near future	bgr.com	t	16418.679688	1877.170044
2014-03-10	titanfall on xbox one struggles with framerate despite 792p resolution	www.craveonline.com	t	16418.679688	1877.170044
2014-03-10	titanfall live-action adaptation coming	www.polygon.com	t	16418.679688	1877.170044
2014-03-10	titanfall launches at 792p on xbox one	www.ign.com	t	16418.679688	1877.170044
2014-03-10	high-res hopes: titanfall could hit 1080p with a patch	time.com	t	16418.679688	1877.170044
2014-03-10	games inbox: arkham knight 360, football manager 2014 vita, and titanfall	metro.co.uk	t	16418.679688	1877.170044
2014-03-10	titanfall reviews bring positivity prior to upcoming launch	www.product-reviews.net	t	16418.679688	1877.170044
2014-03-10	addicted to 'titanfall'	technology.canoe.ca	t	16418.679688	1877.170044
2014-03-10	titanfall review: multiplayer first-person shooter will get you addicted	www.torontosun.com	t	16418.679688	1877.170044
2014-03-10	titanfall: gameplay basics, release date, dlc and everything else you need to  	www.independent.co.uk	t	16418.679688	1877.170044
2014-03-10	microsoft places big bet on titanfall and xbox one	www.csmonitor.com	t	16418.679688	1877.170044
2014-03-10	titanfall early review round-up	www.slashgear.com	t	16418.679688	1877.170044
2014-03-10	titanfall review round-up: simcity and battlefield 4 taught reviewers a lesson	www.cinemablend.com	t	16418.679688	1877.170044
2014-03-10	titanfall will run in 792p on the xbox one	hapticfeed.com	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one resolution: titanfall on xbox one resolution is 792p, likely  	www.gamenguide.com	t	16418.679688	1877.170044
2014-03-10	'titanfall' release date is tuesday: physical copies require day one update	www.ibtimes.com	t	16418.679688	1877.170044
2014-03-10	early uk titanfall players won't be banned probably	www.mcvuk.com	t	16418.679688	1877.170044
2014-03-10	how to level up quickly in titanfall	www.gamespot.com	t	16418.679688	1877.170044
2014-03-10	titanfall - capture the flag triple threat	www.gamespot.com	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one may be bumped up to 1080p with a patch	www.explosion.com	t	16418.679688	1877.170044
2014-03-10	respawn uses microsoft's azure cloud servers to make titanfall smarter	www.pocket-lint.com	t	16418.679688	1877.170044
2014-03-10	titanfall resolution may be boosted with post-launch patch	www.escapistmagazine.com	t	16418.679688	1877.170044
2014-03-10	titanfall requires day one patch update, early xbox one players report	www.independent.co.uk	t	16418.679688	1877.170044
2014-03-10	are you ready for titanfall?	www.huffingtonpost.co.uk	t	16418.679688	1877.170044
2014-03-10	review: titanfall breathes new life into the boring fps genre	o.canada.com	t	16418.679688	1877.170044
2014-03-10	titanfall: the joystiq review	www.engadget.com	t	16418.679688	1877.170044
2014-03-10	titanfall: prepare for the revolution	www.vg247.com	t	16418.679688	1877.170044
2014-03-10	titanfall review	www.ausgamers.com	t	16418.679688	1877.170044
2014-03-10	microsoft share price: titanfall seen as a game changer for xbox one	invezz.com	t	16418.679688	1877.170044
2014-03-10	titanfall review round-up: a heavyweight	www.computerandvideogames.com	t	16418.679688	1877.170044
2014-03-10	titanfall's 'life is better with a titan' trailer gets an extended cut	www.xboxachievements.com	t	16418.679688	1877.170044
2014-03-10	xba review: titanfall xbox one	www.xboxachievements.com	t	16418.679688	1877.170044
2014-03-10	dual-ing impressions: discussing titanfall on launch-day eve	arstechnica.com	t	16418.679688	1877.170044
2014-03-10	titanfall: worthy of the good -- and bad -- hype review	venturebeat.com	t	16418.679688	1877.170044
2014-03-10	tips for playing titanfall	kotaku.com	t	16418.679688	1877.170044
2014-03-10	titanfall is great, but it's probably not the console seller microsoft is hoping it  	business.financialpost.com	t	16418.679688	1877.170044
2014-03-10	titanfall review: prime delivery	www.joystiq.com	t	16418.679688	1877.170044
2014-03-10	liveplay: titanfall revealed	www.computerandvideogames.com	t	16418.679688	1877.170044
2014-03-10	review: titanfall towers above	www.computerandvideogames.com	t	16418.679688	1877.170044
2014-03-10	everything about titanfall is gigantic, but it left us wanting more	www.theglobeandmail.com	t	16418.679688	1877.170044
2014-03-10	titanfall review  call of duty with robots	metro.co.uk	t	16418.679688	1877.170044
2014-03-10	titanfall launch review	www.eurogamer.net	t	16418.679688	1877.170044
2014-03-10	titanfall review: is new xbox one multiplayer shooter worth buying a new  	www.mirror.co.uk	t	16418.679688	1877.170044
2014-03-10	titanfall's xbox one resolution could be improved with a post-launch patch, says  	www.el33tonline.com	t	16418.679688	1877.170044
2014-03-10	titanfall will launch at 792p on the xbox one	www.gamerheadlines.com	t	16418.679688	1877.170044
2014-03-10	'make-or-break' game for microsoft's msft xbox one launches tomorrow	www.streetinsider.com	t	16418.679688	1877.170044
2014-03-10	titanfall will launch at a 792p resolution on xbox one	www.hardcoregamer.com	t	16418.679688	1877.170044
2014-03-10	live action titanfall trailer gets extended cut	www.videogamer.com	t	16418.679688	1877.170044
2014-03-10	respawn may patch 'titanfall' for higher resolution on xbox one	www.forbes.com	t	16418.679688	1877.170044
2014-03-10	titanfall: exact timing when players can start playing digital copies tonight	www.gamepur.com	t	16418.679688	1877.170044
2014-03-10	titanfall leads pre-order chart before release	www.product-reviews.net	t	16418.679688	1877.170044
2014-03-10	titanfall's resolution could be increased through future patch	www.gameranx.com	t	16418.679688	1877.170044
2014-03-10	titanfall release date: microsoft banking on xbox one exclusive title to  	www.universityherald.com	t	16418.679688	1877.170044
2014-03-10	'titanfall' to launch tuesday; can xbox one top the ps4?	www.autoworldnews.com	t	16418.679688	1877.170044
2014-03-10	titanfall gives microsoft and electronic arts plenty of sales ammo	tech.fortune.cnn.com	t	16418.679688	1877.170044
2014-03-10	microsoft hopes titan-sized game success will reverse xbox one fall	windowsitpro.com	t	16418.679688	1877.170044
2014-03-10	respawn looking to increase titanfall's 792p resolution on xbox one post-launch	www.gamezone.com	t	16418.679688	1877.170044
2014-03-10	when does 'titanfall' come out in the uk?	www.huffingtonpost.co.uk	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one download times announced by respawn	www.cinemablend.com	t	16418.679688	1877.170044
2014-03-10	tomorrow's 'titanfall' launch will be the most important day for xbox one yet	www.forbes.com	t	16418.679688	1877.170044
2014-03-10	titanfall ships at 792p on xbox one, respawn targeting 1080p or 900  	www.gamepur.com	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one resolution likely to increase after launch	attackofthefanboy.com	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one confirmed at 792p resolution	gamingbolt.com	t	16418.679688	1877.170044
2014-03-10	'titanfall' review: is ea's spectacular shooter as good as everyone thinks?	www.huffingtonpost.co.uk	t	16418.679688	1877.170044
2014-03-10	this is titanfall themed xbox one console being given to respawn employees  	segmentnext.com	t	16418.679688	1877.170044
2014-03-10	titanfall launch: how to preload the game for instant gratification	www.geek.com	t	16418.679688	1877.170044
2014-03-10	a closer look at titanfall's not-so-secret weapon: microsoft's cloud	www.engadget.com	t	16418.679688	1877.170044
2014-03-10	'titanfall' will be the first real digital test for xbox one	www.forbes.com	t	16418.679688	1877.170044
2014-03-10	respawn entertainment's jon shiring on titanfall and using microsoft's cloud	www.engadget.com	t	16418.679688	1877.170044
2014-03-10	5 reasons you should be excited for 'titanfall'	www.examiner.com	t	16418.679688	1877.170044
2014-03-10	titanfall teases live-action content	www.digitalspy.com	t	16418.679688	1877.170044
2014-03-10	titanfall pc players using workaround to play early may get banned	www.geeky-gadgets.com	t	16418.679688	1877.170044
2014-03-10	titanfall pre-load now available for tomorrows launch in the us video	www.geeky-gadgets.com	t	16418.679688	1877.170044
2014-03-10	titanfall ships at 792p on xbox one	www.eurogamer.net	t	16418.679688	1877.170044
2014-03-10	titanfall to revive microsoft's xbox one sales	www.bidnessetc.com	t	16418.679688	1877.170044
2014-03-10	microsoft hopes 'titanfall' will boost xbox one sales	www.hngn.com	t	16418.679688	1877.170044
2014-03-10	titanfall ban hammer won't be so quick to judge	motoringcrunch.com	t	16418.679688	1877.170044
2014-03-10	titanfall: is shi about to get too real?	motoringcrunch.com	t	16418.679688	1877.170044
2014-03-10	840mb titanfall day one patch is now live on xbox one	segmentnext.com	t	16418.679688	1877.170044
2014-03-10	titanfall: best places to get one upon release	motoringcrunch.com	t	16418.679688	1877.170044
2014-03-10	titanfall pre-load now available, global release times announced	www.pcgamer.com	t	16418.679688	1877.170044
2014-03-10	titanfall set for midnight release event in sydney	www.capsulecomputers.com.au	t	16418.679688	1877.170044
2014-03-10	video games news and rumors 31014	gamesided.com	t	16418.679688	1877.170044
2014-03-10	space battles may hold key for microsoft and xbox one	www.staradvertiser.com	t	16418.679688	1877.170044
2014-03-10	do you want some more titanfall videos?	www.n3rdabl3.co.uk	t	16418.679688	1877.170044
2014-03-10	titanfall has 840mb day one update	www.videogamer.com	t	16418.679688	1877.170044
2014-03-10	titanfall pre-release date deals - all of them have a twist	www.modernreaders.com	t	16418.679688	1877.170044
2014-03-10	titanfall to bring up xbox one sales	www.thewestsidestory.net	t	16418.679688	1877.170044
2014-03-10	early pc titanfall players may get the ban hammer	www.slashgear.com	t	16418.679688	1877.170044
2014-03-10	titanfall live action series inbound	www.bit-tech.net	t	16418.679688	1877.170044
2014-03-10	the art of titanfall review	www.lazygamer.net	t	16418.679688	1877.170044
2014-03-10	early titanfall livestreamers risk twitch ban	www.videogamer.com	t	16418.679688	1877.170044
2014-03-10	standby for titanfall: pc players can now pre-load via origin	www.pcgamesn.com	t	16418.679688	1877.170044
2014-03-10	titanfall has 34gb of uncompressed audio files, say users	www.ibtimes.co.uk	t	16418.679688	1877.170044
2014-03-10	titanfall xbox one resolution hits 792p in final build, claims gamer, pc striving  	www.vg247.com	t	16418.679688	1877.170044
2014-03-10	titanfall live-action content to be produced by playfight	www.slashgear.com	t	16418.679688	1877.170044
2014-03-10	infamous: second son vs. titanfall: launch event to unveil surprise, infamous  	au.ibtimes.com	t	16418.679688	1877.170044
2014-03-10	origin may ban early titanfall players after all	www.escapistmagazine.com	t	16418.679688	1877.170044
2014-03-10	titanfall day one patch is big	www.fudzilla.com	t	16418.679688	1877.170044
2014-03-10	here's your chance to play titanfall with seahawks star richard sherman	www.geekwire.com	t	16418.679688	1877.170044
2014-03-10	titanfall for pc now available for preloading	www.ubergizmo.com	t	16418.679688	1877.170044
2014-03-10	titanfall: good news coming regarding australian servers	www.vg247.com	t	16418.679688	1877.170044
2014-03-10	where's the best place to buy titanfall on march 11?	www.technologytell.com	t	16418.679688	1877.170044
2014-03-10	titanfall live-action content teased	www.computerandvideogames.com	t	16418.679688	1877.170044
2014-03-10	australian titanfall servers likely as respawn ceo teases good news soon  	www.ausgamers.com	t	16418.679688	1877.170044
2014-03-10	live-action titanfall collaboration incoming	www.ign.com	t	16418.679688	1877.170044
2014-03-10	titanfall promotional site teases live-action content	www.vg247.com	t	16418.679688	1877.170044
2014-03-10	buy titanfall and 121 month live membership at best buy and save 15	www.justpushstart.com	t	16418.679688	1877.170044
2014-03-10	orion death stars destroy planets before they even form	www.autoworldnews.com	t	16418.679688	1877.170044
2014-03-10	real-life death stars deadlier than darth vader astronomers find	www.slashgear.com	t	16418.679688	1877.170044
2014-03-10	study involving cu shows deadly relationship between huge o-type stars and  	www.colorado.edu	t	16418.679688	1877.170044
2014-03-10	death stars in orion blast planets before they even form	www.astronomy.com	t	16418.679688	1877.170044
2014-03-10	'death stars' destroy protoplanets in the orion nebula	www.statecolumn.com	t	16418.679688	1877.170044
2014-03-10	orion death stars kill off planets before they can form	americanlivewire.com	t	16418.679688	1877.170044
2014-03-10	'death stars' in orion are masters of life; allow new cycle of planet formation  	www.hngn.com	t	16418.679688	1877.170044
2014-03-10	death stars in orion blast planets before they even form	earthsky.org	t	16418.679688	1877.170044
2014-03-10	'death stars' in orion wreak havoc on planets before they even develop	www.sciencerecorder.com	t	16418.679688	1877.170044
2014-03-10	'death stars' in orion blast planets before they even form	esciencenews.com	t	16418.679688	1877.170044
2014-03-10	o-types: death stars in orion blast proplyds to dust	www.science20.com	t	16418.679688	1877.170044
2014-03-10	'death stars' wreck havoc in the orion nebula	www.dailygalaxy.com	t	16418.679688	1877.170044
2014-03-10	genghis khan benefited from climate change	www.science20.com	t	16418.679688	1877.170044
2014-03-10	warm, wet climate aids mongol empire's expansion 800 years ago: study	english.peopledaily.com.cn	t	16418.679688	1877.170044
2014-03-10	clues to genghis khan's rise, written in the rings of ancient trees	www.latimes.com	t	16418.679688	1877.170044
2014-03-10	genghis khan rode climate change to take over asia	www.freep.com	t	16418.679688	1877.170044
2014-03-10	genghis khan's secret weapon was rain	news.nationalgeographic.com	t	16418.679688	1877.170044
2014-03-10	genghis khan rose to power thanks to a period of wet and warm weather	www.dailymail.co.uk	t	16418.679688	1877.170044
2014-03-10	genghis khan conquest aided by stretch of nice weather, tree ring-reading  	www.ibtimes.com	t	16418.679688	1877.170044
2014-03-10	did good weather lead to the greatest land empire of all time?	io9.com	t	16418.679688	1877.170044
2014-03-10	climate alters mongolian past and present	www.insidescience.org	t	16418.679688	1877.170044
2014-03-10	climate of genghis khan's ancient time extends long shadow over asia of today	www.nsf.gov	t	16418.679688	1877.170044
2014-03-10	elephants judge human threats with ethnic profiling	www.latinpost.com	t	16418.679688	1877.170044
2014-03-10	elephants tell human friend from foe by voice	www.abc.net.au	t	16418.679688	1877.170044
2014-03-10	elephants prove discerning listeners of us humans	www.dailyherald.com	t	16418.679688	1877.170044
2014-03-10	elephants attuned to human voices	triblive.com	t	16418.679688	1877.170044
2014-03-10	elephants can gauge threat from human voices: study	www.wellandtribune.ca	t	16418.679688	1877.170044
2014-03-10	elephants can gauge threat from human voices: study 0	www.lfpress.com	t	16418.679688	1877.170044
2014-03-10	horton really does hear a who: study finds elephants can discern among  	www.princegeorgecitizen.com	t	16418.679688	1877.170044
2014-03-10	elephants recognise human voices	www.bbc.co.uk	t	16418.679688	1877.170044
2014-03-10	elephants in kenya prove to be discerning listeners of human voices	www.columbiamissourian.com	t	16418.679688	1877.170044
2014-03-10	elephants never forget a human language	www.theaustralian.com.au	t	16418.679688	1877.170044
2014-03-10	elephants can gauge threat from human voices, study finds	in.reuters.com	t	16418.679688	1877.170044
2014-03-10	elephants can distinguish the sound of individual human voices	www.latinopost.com	t	16418.679688	1877.170044
2014-03-10	an elephant never forgets a voice	www.pbs.org	t	16418.679688	1877.170044
2014-03-10	study: wild elephants can discern human languages, voices	www.komonews.com	t	16418.679688	1877.170044
2014-03-10	elephants distinguish human voices by sex, age, ethnicity, study says	www.latimes.com	t	16418.679688	1877.170044
2014-03-10	elephants can tell difference between human languages and sense danger	www.interaksyon.com	t	16418.679688	1877.170044
2014-03-10	elephants can judge threat from human languages: study	news.xinhuanet.com	t	16418.679688	1877.170044
2014-03-10	elephants can distinguish between voices, human languages	www.ctvnews.ca	t	16418.679688	1877.170044
2014-03-10	elephants can recognise human languages	www.enca.com	t	16418.679688	1877.170044
2014-03-10	study: elephants distinguish between human languages, voices	www.voanews.com	t	16418.679688	1877.170044
2014-03-10	elephants can decipher human voices better than we can	www.theverge.com	t	16418.679688	1877.170044
2014-03-10	elephants differ between languages	www.skynews.com.au	t	16418.679688	1877.170044
2014-03-10	elephants differentiate between languages	www.newstalkzb.co.nz	t	16418.679688	1877.170044
2014-03-10	elephants really are intelligent: creatures can guess age and even ethnicity by  	www.dailymail.co.uk	t	16418.679688	1877.170044
2014-03-10	how elephants react to human voices	www.bbc.co.uk	t	16418.679688	1877.170044
2014-03-10	elephants can distinguish between human voices	blogs.discovermagazine.com	t	16418.679688	1877.170044
2014-03-10	dr. seuss had it right: elephants prove discerning listeners of us humans	www.deseretnews.com	t	16418.679688	1877.170044
2014-03-10	elephants can tell human voices apart	www.autoworldnews.com	t	16418.679688	1877.170044
2014-03-10	smart elephants	mdjonline.com	t	16418.679688	1877.170044
2014-03-10	elephants have learned to 'understand human'	news.sciencemag.org	t	16418.679688	1877.170044
2014-03-10	elephants quickly distinguish voices of ethnic groups	www.hometownlife.com	t	16418.679688	1877.170044
2014-03-10	phenomena:	phenomena.nationalgeographic.com	t	16418.679688	1877.170044
2014-03-10	what's news	online.wsj.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files bankruptcy in us and faces more hacks	www.alaskadispatch.com	t	16418.679688	1877.170044
2014-03-10	mt gox files us bankruptcy, opponents call it a ruse	www.todayonline.com	t	16418.679688	1877.170044
2014-03-10	following the japan filing, now mt. gox files for bankruptcy protection in the us	www.slyck.com	t	16418.679688	1877.170044
2014-03-10	mt. gox rumored to have pocketed bitcoins reported as stolen	www.redorbit.com	t	16418.679688	1877.170044
2014-03-10	japanese bitcoin exchange files us bankruptcy case	www.centredaily.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files for u.s. bankruptcy protection	www.globalpost.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox moves to protect us assets	stream.wsj.com	t	16418.679688	1877.170044
2014-03-10	fallout from collapse of japanese bitcoin exchange prompts bankruptcy filing	www.thespec.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox files us bankruptcy amid fraud allegations	mybroadband.co.za	t	16418.679688	1877.170044
2014-03-10	mt. gox files for us bankruptcy	www.businessspectator.com.au	t	16418.679688	1877.170044
2014-03-10	mt. gox files us bankruptcy case	the-japan-news.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange files for us bankruptcy	au.finance.yahoo.com	t	16418.679688	1877.170044
2014-03-10	mt gox files us bankruptcy	www.stuff.co.nz	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange files for bankruptcy	www.news.com.au	t	16418.679688	1877.170044
2014-03-10	japanese bitcoin exchange mt. gox files us bankruptcy case	www.siliconvalley.com	t	16418.679688	1877.170044
2014-03-10	mtgox files for us bankruptcy protection to put lawsuits on hold	arstechnica.com	t	16418.679688	1877.170044
2014-03-10	bitcoin traders hit by mt.gox crash	www.theage.com.au	t	16418.679688	1877.170044
2014-03-10	mt. gox bitcoin exchange seeks bankruptcy in dallas	www.newsday.com	t	16418.679688	1877.170044
2014-03-10	japanese bitcoin exchange files us bankruptcy case in dallas	dfw.cbslocal.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange files for bankruptcy in us court	www.thestar.com	t	16418.679688	1877.170044
2014-03-10	legal fallout from collapse of japan's mt. gox bitcoin exchange prompts us  	www.greenfieldreporter.com	t	16418.679688	1877.170044
2014-03-10	update 2-mt. gox files us bankruptcy, opponents call it a ruse	www.reuters.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox files for u.s. bankruptcy as death spiral continues	www.wired.com	t	16418.679688	1877.170044
2014-03-10	mt. gox: bankrupt, accused and hacked, oh my	www.ecommercetimes.com	t	16418.679688	1877.170044
2014-03-10	japanese bitcoin exchange files us bankruptcy case update	phys.org	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox files for bankruptcy protection in us	www.ctvnews.ca	t	16418.679688	1877.170044
2014-03-10	the 350 million bitcoin heist may have been an inside job	www.uproxx.com	t	16418.679688	1877.170044
2014-03-10	mt. gox gets us bankruptcy protection, halting lawsuits	www.cbc.ca	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox files for bankruptcy in us -- 2nd update	online.wsj.com	t	16418.679688	1877.170044
2014-03-10	is using the hand of government for bitcoin thefts justified	www.pfhub.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files for us bankruptcy as hackers publish company records	www.extremetech.com	t	16418.679688	1877.170044
2014-03-10	mt. gox ceo lied about massive bitcoin theft, according to alleged hackers	www.scmagazine.com	t	16418.679688	1877.170044
2014-03-10	time for a career change? here's what being bitcoin's beloved robber baron  	www.dailytech.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange files us bankruptcy	www.watoday.com.au	t	16418.679688	1877.170044
2014-03-10	mt gox, japanese bitcoin exchange, files for us bankruptcy to halt class action	timesofindia.indiatimes.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files for us bankruptcy protection  bitcoin news roundup	reason.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files for us bankruptcy to halt class	technology.canoe.ca	t	16418.679688	1877.170044
2014-03-10	mt. gox files bankruptcy within us	www.overclockersclub.com	t	16418.679688	1877.170044
2014-03-10	hackers break into mt. gox's servers, claim the company still has customers  	www.techspot.com	t	16418.679688	1877.170044
2014-03-10	grain lower, livestock mostly higher	www.theeagle.com	t	16418.679688	1877.170044
2014-03-10	rates unchanged in weekly us treasury auction	poststar.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files for bankruptcy in us to stop lawsuits	www.networkworld.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange files for bankruptcy protection in dallas	www.nbcdfw.com	t	16418.679688	1877.170044
2014-03-10	mt. gox ceo hacked same day as u.s. bankruptcy filing	upstart.bizjournals.com	t	16418.679688	1877.170044
2014-03-10	mt. gox bitcoin exchange files for bankruptcy in us	globalnews.ca	t	16418.679688	1877.170044
2014-03-10	mt. gox files for us bankruptcy to halt class-action suit	www.computerworld.com.au	t	16418.679688	1877.170044
2014-03-10	hackers continue attacking bitcoin exchange mt. gox, as it seeks bankruptcy  	www.fastcompany.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox files for bankruptcy in us -- update	online.wsj.com	t	16418.679688	1877.170044
2014-03-10	hackers attack blog of mt. gox bitcoin exchange ceo, look for 'proof of fraud'	rt.com	t	16418.679688	1877.170044
2014-03-10	what's going on with bitcoin?	www.nerdwallet.com	t	16418.679688	1877.170044
2014-03-10	mtgox bitcoin database leaked online as hackers crowdsource clues	www.theguardian.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange, currency, and value news: mt. gox hacked, leaked excel  	www.latinpost.com	t	16418.679688	1877.170044
2014-03-10	the saga continues: mtgox files for bankruptcy in the us	www.techradar.com	t	16418.679688	1877.170044
2014-03-10	bitcoin news: mt. gox ceo accused of hoarding 'stolen' coins	investorplace.com	t	16418.679688	1877.170044
2014-03-10	mt. gox hack claims to show real customer balances	www.valuewalk.com	t	16418.679688	1877.170044
2014-03-10	failed bitcoin exchange mt. gox files for bankruptcy protection in u.s. to halt  	business.financialpost.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt. gox files for bankruptcy in the us	www.engadget.com	t	16418.679688	1877.170044
2014-03-10	march 11, 2014, 2:02 am	au.news.yahoo.com	t	16418.679688	1877.170044
2014-03-10	mt. gox files for bankruptcy in u.s., ceo's accounts hacked	www.upi.com	t	16418.679688	1877.170044
2014-03-10	queens bankruptcy attorney bruce feinstein, esq. speaks about the issues of  	www.digitaljournal.com	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mt gox gets hacked, is accused of understating losses	www.theinquirer.net	t	16418.679688	1877.170044
2014-03-10	bitcoin exchange mtgox hacked 150000 times per second	www.utahpeoplespost.com	t	16418.679688	1877.170044
